user speed delay
20 1 690
20 1 193
20 1 309
20 1 283
20 1 391
20 1 621
20 1 348
20 1 390
20 1 165
20 1 312
20 1 757
20 1 423
20 1 315
20 1 162
20 1 276
20 1 707
20 1 494
20 1 279
20 1 181
20 1 324
20 1 647
20 1 322
20 1 476
20 1 391
20 1 500
20 1 694
20 1 378
20 1 285
20 1 175
20 1 584
20 1 687
20 1 749
20 1 821
20 1 279
20 1 328
20 1 535
20 1 522
20 1 539
20 1 296
20 1 381
20 1 603
20 1 489
20 1 287
20 1 257
20 1 374
20 1 676
20 1 574
20 1 252
20 1 217
20 1 303
20 2 597
20 2 527
20 2 1179
20 2 838
20 2 1288
20 2 713
20 2 548
20 2 1158
20 2 409
20 2 1328
20 2 575
20 2 1358
20 2 1560
20 2 1534
20 2 729
20 2 1039
20 2 1480
20 2 963
20 2 1249
20 2 936
20 2 1220
20 2 1148
20 2 849
20 2 974
20 2 671
20 2 605
20 2 615
20 2 963
20 2 962
20 2 1141
20 2 577
20 2 795
20 2 1357
20 2 690
20 2 891
20 2 931
20 2 552
20 2 1114
20 2 990
20 2 450
20 2 1569
20 2 1586
20 2 10641
20 2 8493
20 2 9980
20 2 752
20 2 864
20 2 643
20 2 1660
20 2 1373
20 3 1109
20 3 1070
20 3 1256
20 3 1061
20 3 1588
20 3 799
20 3 1230
20 3 756
20 3 1115
20 3 1655
20 3 1449
20 3 1282
20 3 843
20 3 1064
20 3 1260
20 3 1365
20 3 1280
20 3 866
20 3 763
20 3 624
20 3 861
20 3 717
20 3 1446
20 3 2107
20 3 2355
20 3 1019
